AZ-2011-438758,2011-11-04,162,793,1
AZ-2011-529480,2011-11-04,271,421,4
AZ-2011-8421926,2011-11-04,227,449,2
AZ-2011-8648970,2011-11-04,416,617,1
BN-2011-183687,2011-11-04,417,857,1
AZ-2011-9431896,2011-11-05,81,385,1
BN-2011-1486107,2011-11-06,418,353,3
AZ-2011-1845681,2011-11-07,419,433,2
AZ-2011-5592307,2011-11-07,420,489,2
AZ-2011-3828805,2011-11-08,110,494,2
AZ-2011-5476846,2011-11-08,223,205,1
AZ-2011-6545414,2011-11-08,16,580,2
AZ-2011-6783792,2011-11-08,421,234,3
AZ-2011-816625,2011-11-08,115,407,4
AZ-2011-4802639,2011-11-09,422,962,2
AZ-2011-6019271,2011-11-09,423,234,1
AZ-2011-1589827,2011-11-10,424,786,3
AZ-2011-3903564,2011-11-10,154,234,2
AZ-2011-6223481,2011-11-10,373,467,1
AZ-2011-7655744,2011-11-10,425,433,3
BN-2011-6545829,2011-11-10,144,768,2
BN-2011-886514,2011-11-10,233,508,2
BN-2011-3910885,2011-11-11,426,384,2
AZ-2011-4452827,2011-11-13,374,344,2
AZ-2011-2881763,2011-11-14,208,532,1
BN-2011-6464780,2011-11-14,23,861,2
AZ-2011-5353512,2011-11-15,427,38,2
AZ-2011-7041508,2011-11-15,428,670,3
AZ-2011-8642559,2011-11-15,7,139,3
AZ-2011-9135395,2011-11-16,112,8,1
BN-2011-5491702,2011-11-16,429,835,2
AZ-2011-4072657,2011-11-17,430,807,2
BN-2011-2028933,2011-11-17,347,954,2
BN-2011-6956959,2011-11-17,161,923,2
AZ-2011-9747665,2011-11-18,242,320,2
BN-2011-5791319,2011-11-19,152,586,1
AZ-2011-6256805,2011-11-21,431,363,2
AZ-2011-7981755,2011-11-21,432,491,1
BN-2011-2329209,2011-11-21,353,290,2
AZ-2011-1967754,2011-11-22,433,415,2
AZ-2011-4495779,2011-11-22,434,8,2
AZ-2011-7225915,2011-11-22,435,899,4
AZ-2011-7962115,2011-11-22,61,432,1
BN-2011-191610,2011-11-22,436,50,2
AZ-2011-2690707,2011-11-23,273,279,2
AZ-2011-3378761,2011-11-23,420,411,2
AZ-2011-2986519,2011-11-24,437,8,3
AZ-2011-6402982,2011-11-25,438,751,2
BN-2011-452629,2011-11-25,227,857,2
AZ-2011-3963408,2011-11-26,196,516,2
AZ-2011-5348577,2011-11-26,439,657,3
BN-2011-7580951,2011-11-26,440,503,2
AZ-2011-9147201,2011-11-27,441,189,2
BN-2011-8382355,2011-11-27,442,740,3
AZ-2011-1661180,2011-11-28,443,622,1
AZ-2011-8345224,2011-11-28,408,731,2
BN-2011-1148567,2011-11-28,444,700,1
BN-2011-315660,2011-11-28,445,923,2
AZ-2011-4765625,2011-11-29,346,376,2
AZ-2011-831255,2011-11-29,446,824,2
BN-2011-5873722,2011-11-29,12,835,2
AZ-2011-8123773,2011-11-30,447,756,2
AZ-2011-8742152,2011-11-30,448,234,3
BN-2011-2010578,2011-11-30,449,698,3
BN-2011-5579284,2011-11-30,450,911,2
AZ-2011-2669880,2011-12-01,451,825,1
AZ-2011-3509727,2011-12-01,194,21,2
AZ-2011-5788290,2011-12-01,452,774,3
BN-2011-3829449,2011-12-01,450,234,2
BN-2011-5662753,2011-12-01,37,835,3
AZ-2011-1930058,2011-12-02,453,120,2
AZ-2011-4501299,2011-12-02,454,440,2
AZ-2011-9670304,2011-12-02,319,234,3
AZ-2011-9996962,2011-12-02,414,912,2
AZ-2011-2030946,2011-12-03,284,101,2
AZ-2011-6683192,2011-12-03,34,512,3
AZ-2011-2079755,2011-12-05,455,812,3
AZ-2011-9711046,2011-12-05,43,457,2
AZ-2011-1328316,2011-12-06,185,433,4
AZ-2011-2905039,2011-12-06,456,98,2
AZ-2011-7213764,2011-12-06,457,651,4
AZ-2011-9008538,2011-12-06,458,962,2
AZ-2011-9983326,2011-12-06,88,559,1
AZ-2011-144325,2011-12-07,459,532,2
AZ-2011-7687877,2011-12-07,285,426,1
AZ-2011-2892090,2011-12-08,410,904,4
AZ-2011-297789,2011-12-08,460,403,1
AZ-2011-5009632,2011-12-08,293,151,2
BN-2011-3654306,2011-12-08,461,478,1
AZ-2011-7077665,2011-12-09,218,938,2
AZ-2011-8245903,2011-12-09,462,285,3
AZ-2011-6561347,2011-12-10,319,524,2
AZ-2011-9732880,2011-12-10,463,923,3
BN-2011-7943667,2011-12-10,399,353,2
BN-2011-9080680,2011-12-10,443,505,2
AZ-2011-6142647,2011-12-12,464,942,2
AZ-2011-8806181,2011-12-12,115,595,2
BN-2011-7263458,2011-12-12,378,367,2
BN-2011-2470191,2011-12-13,465,833,2
BN-2011-3210796,2011-12-13,466,760,2
BN-2011-3742620,2011-12-13,190,559,1
BN-2011-4097137,2011-12-13,467,739,2
BN-2011-4328697,2011-12-13,338,70,2
BN-2011-4438698,2011-12-13,468,582,1
BN-2011-473171,2011-12-13,133,637,1
BN-2011-5636693,2011-12-14,75,243,2
AZ-2011-6123217,2011-12-15,306,35,2
AZ-2011-6377121,2011-12-15,316,817,2
AZ-2011-7080428,2011-12-15,469,415,2
AZ-2011-7779959,2011-12-15,470,923,2
AZ-2011-8128467,2011-12-15,82,211,2
AZ-2011-8335226,2011-12-15,471,426,2
AZ-2011-2792664,2011-12-16,86,638,1
AZ-2011-6604383,2011-12-16,472,973,2
AZ-2011-1315772,2011-12-17,162,492,2
AZ-2011-5720864,2011-12-17,203,8,2
AZ-2011-7176168,2011-12-17,69,8,2
BN-2011-493079,2011-12-17,351,740,1
AZ-2011-3096034,2011-12-19,215,756,2
AZ-2011-6760420,2011-12-19,391,8,2
AZ-2011-8737,2011-12-19,96,478,1
BN-2011-3962140,2011-12-19,328,835,1
AZ-2011-1976919,2011-12-20,473,783,1
AZ-2011-3989901,2011-12-20,126,356,1
AZ-2011-4735956,2011-12-20,474,478,2
AZ-2011-658574,2011-12-20,322,810,2
AZ-2011-8949674,2011-12-20,437,61,1
AZ-2011-9121322,2011-12-20,475,107,2
BN-2011-7621077,2011-12-20,476,835,2
AZ-2011-4460165,2011-12-21,477,788,1
AZ-2011-7159551,2011-12-21,350,930,1
BN-2011-383161,2011-12-21,281,477,2
BN-2011-8948847,2011-12-21,478,546,1
AZ-2011-7647834,2011-12-22,294,945,2
AZ-2011-7783675,2011-12-22,349,637,1
BN-2011-4899110,2011-12-22,389,819,2
AZ-2011-8155253,2011-12-23,403,160,1
BN-2011-8172607,2011-12-23,9,546,1
AZ-2011-8510218,2011-12-24,479,814,2
AZ-2011-1406494,2011-12-26,480,731,2
AZ-2011-8129966,2011-12-26,481,424,2
AZ-2011-8557456,2011-12-26,435,807,1
AZ-2011-9652940,2011-12-26,152,775,3
BN-2011-3231719,2011-12-26,482,859,2
BN-2011-6008282,2011-12-26,483,720,4
AZ-2011-3485437,2011-12-27,484,433,3
AZ-2011-4342621,2011-12-27,485,8,3
BN-2011-1934094,2011-12-27,486,673,3
BN-2011-4542382,2011-12-27,487,270,2
BN-2011-7459578,2011-12-27,488,29,2
AZ-2011-340357,2011-12-28,91,361,1
AZ-2011-6587022,2011-12-28,58,151,1
AZ-2011-6705309,2011-12-28,489,637,1
AZ-2011-8820375,2011-12-28,471,923,4
BN-2011-6627390,2011-12-28,436,683,1
AZ-2011-2437108,2011-12-29,206,434,4
AZ-2011-583228,2011-12-29,490,13,2
BN-2011-8019925,2011-12-29,491,294,2
AZ-2011-2099050,2011-12-30,492,582,3
AZ-2011-4865633,2011-12-30,83,807,2
AZ-2011-5099606,2011-12-30,493,883,2
AZ-2011-9882660,2011-12-30,122,873,3
AZ-2012-4052737,2012-01-02,448,807,2
AZ-2012-5204554,2012-01-02,52,100,2
AZ-2012-8553942,2012-01-03,43,289,2
AZ-2012-9703456,2012-01-03,315,771,3
AZ-2012-712520,2012-01-04,494,968,2
AZ-2012-2038976,2012-01-05,495,234,2
AZ-2012-4150074,2012-01-05,496,690,2
AZ-2012-6747407,2012-01-05,428,347,4
AZ-2012-9602843,2012-01-05,497,825,2
BN-2012-9614623,2012-01-05,281,835,2
AZ-2012-5826581,2012-01-06,204,755,2
AZ-2012-8111484,2012-01-07,253,438,3
AZ-2012-9827676,2012-01-07,498,731,3
BN-2012-8740514,2012-01-07,499,708,2
AZ-2012-2353592,2012-01-09,77,673,2
AZ-2012-3448109,2012-01-09,395,825,2
AZ-2012-719087,2012-01-09,45,472,2
AZ-2012-1710081,2012-01-10,500,458,2
AZ-2012-5999614,2012-01-10,501,831,3
AZ-2012-3272403,2012-01-11,215,820,3
AZ-2012-8319286,2012-01-12,502,8,2
AZ-2012-9926323,2012-01-12,503,550,2
AZ-2012-2124025,2012-01-13,504,870,3
AZ-2012-6068382,2012-01-13,146,942,1
AZ-2012-4265765,2012-01-14,505,335,2
AZ-2012-1023749,2012-01-16,337,670,1
AZ-2012-2350384,2012-01-16,506,607,1
AZ-2012-3019751,2012-01-16,154,318,2
BN-2012-6672133,2012-01-16,84,923,2
BN-2012-7456673,2012-01-16,282,496,3
BN-2012-3611011,2012-01-17,101,675,2
AZ-2012-1787398,2012-01-18,507,125,4
AZ-2012-5423873,2012-01-18,146,774,1
AZ-2012-6624087,2012-01-18,388,8,2
AZ-2012-9241286,2012-01-18,155,990,2
BN-2012-1321856,2012-01-19,508,698,2
AZ-2012-9749858,2012-01-20,269,952,3
BN-2012-5319905,2012-01-20,509,857,2
AZ-2012-8708707,2012-01-22,510,724,2
AZ-2012-5084110,2012-01-23,511,896,2
BN-2012-2002829,2012-01-23,395,622,2
BN-2012-5839370,2012-01-23,512,748,2
AZ-2012-2484319,2012-01-24,227,5,3
AZ-2012-6415862,2012-01-24,484,433,2
BN-2012-2518172,2012-01-24,513,582,2
BN-2012-4743725,2012-01-24,227,109,2
AZ-2012-3008162,2012-01-25,514,943,2
AZ-2012-4458558,2012-01-25,222,590,3
AZ-2012-5632093,2012-01-25,515,607,3
AZ-2012-6238242,2012-01-25,251,8,2
AZ-2012-1940547,2012-01-27,432,8,2
AZ-2012-9961341,2012-01-27,246,755,2
BN-2012-285450,2012-01-27,286,847,2
AZ-2012-9024029,2012-01-28,516,6,2
AZ-2012-1068489,2012-01-30,517,223,2
AZ-2012-2380607,2012-01-30,338,293,1
AZ-2012-7391024,2012-01-30,518,172,1
AZ-2012-8369487,2012-02-01,519,603,2
AZ-2012-1485221,2012-02-02,182,114,2
AZ-2012-8352768,2012-02-02,229,421,2
AZ-2012-47402,2012-02-03,60,535,2
AZ-2012-5499753,2012-02-03,365,59,2
BN-2012-7203367,2012-02-04,273,582,1
AZ-2012-1951858,2012-02-06,312,800,1
AZ-2012-5036790,2012-02-06,210,590,2
AZ-2012-2440609,2012-02-07,520,234,2
AZ-2012-400830,2012-02-07,521,4,2
AZ-2012-9721463,2012-02-07,522,991,2
AZ-2012-581418,2012-02-08,319,151,2
AZ-2012-3958452,2012-02-09,523,414,2
AZ-2012-5924516,2012-02-09,524,952,2
AZ-2012-9607544,2012-02-09,310,281,2
AZ-2012-7471811,2012-02-10,525,732,1
BN-2012-6903920,2012-02-11,526,463,1
AZ-2012-962050,2012-02-13,424,135,3
AZ-2012-367312,2012-02-14,208,48,2
AZ-2012-6012259,2012-02-14,527,923,1
AZ-2012-3052535,2012-02-15,197,910,1
AZ-2012-6913156,2012-02-15,96,611,1
BN-2012-8548299,2012-02-15,8,28,1
AZ-2012-3239486,2012-02-18,211,385,2
BN-2012-5489653,2012-02-18,209,807,2
BN-2012-8351740,2012-02-18,336,668,1
AZ-2012-87081,2012-02-20,528,342,1
AZ-2012-202734,2012-02-21,246,178,2
AZ-2012-8583605,2012-02-22,529,878,2
AZ-2012-9588828,2012-02-22,433,870,2
BN-2012-5523368,2012-02-22,530,640,2
AZ-2012-1392278,2012-02-23,193,895,2
AZ-2012-6191258,2012-02-23,238,869,3
AZ-2012-4085046,2012-02-27,531,616,2
AZ-2012-1000632,2012-02-28,337,421,2
AZ-2012-7920968,2012-02-28,43,945,2
BN-2012-1679258,2012-02-28,124,141,2
AZ-2012-5846737,2012-02-29,70,472,2
AZ-2012-9858311,2012-03-01,532,432,2
AZ-2012-3590299,2012-03-02,497,779,3
AZ-2012-4178346,2012-03-02,91,385,1
AZ-2012-6214308,2012-03-02,533,403,1
AZ-2012-9094578,2012-03-02,457,857,2
AZ-2012-3398854,2012-03-03,164,731,2
AZ-2012-1128813,2012-03-05,229,263,1
AZ-2012-3654996,2012-03-05,122,952,2
BN-2012-8185079,2012-03-05,231,989,2
AZ-2012-302148,2012-03-06,534,954,1
BN-2012-9003210,2012-03-06,535,742,1
BN-2012-9267764,2012-03-06,536,717,3
AZ-2012-3385502,2012-03-07,185,224,2
AZ-2012-7806048,2012-03-07,372,916,1
AZ-2012-852937,2012-03-07,124,8,1
AZ-2012-9114156,2012-03-07,73,822,3
BN-2012-3923455,2012-03-07,537,104,2
BN-2012-8981515,2012-03-07,535,678,2
AZ-2012-4659299,2012-03-08,239,456,2
AZ-2012-1089029,2012-03-09,538,996,1
AZ-2012-3931920,2012-03-09,441,35,2
BN-2012-1777533,2012-03-09,107,607,1
AZ-2012-9056595,2012-03-12,95,517,2
BN-2012-1467003,2012-03-13,207,296,2
BN-2012-2195674,2012-03-13,127,324,1
BN-2012-7268418,2012-03-13,539,544,3
BN-2012-9784298,2012-03-13,540,141,2
AZ-2012-2636461,2012-03-14,541,771,4
BN-2012-2935339,2012-03-14,480,691,3
BN-2012-6527572,2012-03-14,233,620,3
AZ-2012-4505130,2012-03-15,415,893,2
AZ-2012-6572855,2012-03-15,129,476,2
BN-2012-2497362,2012-03-15,542,987,3
BN-2012-5238794,2012-03-15,477,696,2
BN-2012-8607495,2012-03-15,504,706,1
AZ-2012-2801511,2012-03-16,383,923,4
BN-2012-3566851,2012-03-16,102,208,2
BN-2012-5227523,2012-03-16,314,839,2
AZ-2012-2130534,2012-03-17,415,37,1
AZ-2012-4991226,2012-03-17,410,923,1
AZ-2012-9020905,2012-03-17,408,478,2
AZ-2012-2214403,2012-03-19,482,482,4
AZ-2012-3042149,2012-03-19,475,171,2
AZ-2012-3746179,2012-03-19,328,326,1
AZ-2012-4954045,2012-03-19,543,442,3
AZ-2012-8629398,2012-03-19,23,864,3
BN-2012-831365,2012-03-19,17,607,2
AZ-2012-3333420,2012-03-20,263,944,1
AZ-2012-5854289,2012-03-20,291,172,3
AZ-2012-808163,2012-03-20,95,959,4
AZ-2012-4148308,2012-03-21,486,638,2
AZ-2012-207540,2012-03-22,390,998,1
AZ-2012-6445968,2012-03-22,74,724,2
AZ-2012-764953,2012-03-22,141,467,4
BN-2012-1069240,2012-03-22,544,422,2
AZ-2012-2419609,2012-03-23,486,466,2
AZ-2012-3743850,2012-03-23,102,814,1
BN-2012-5986859,2012-03-23,545,542,1
AZ-2012-6449044,2012-03-24,130,222,1
AZ-2012-7351228,2012-03-24,498,596,1
AZ-2012-1576083,2012-03-26,224,286,3
AZ-2012-3389949,2012-03-26,197,22,4
AZ-2012-3635892,2012-03-26,85,950,2
AZ-2012-6077999,2012-03-26,546,818,3
AZ-2012-4310145,2012-03-27,547,8,4
AZ-2012-5741069,2012-03-27,548,978,1
AZ-2012-741020,2012-03-27,409,87,1
AZ-2012-4627785,2012-03-28,132,218,1
AZ-2012-8667424,2012-03-29,447,297,3
BN-2012-9894081,2012-03-29,549,74,2
AZ-2012-3629477,2012-03-30,365,774,2
BN-2012-8610295,2012-03-30,81,539,1
AZ-2012-2537589,2012-03-31,487,657,2
AZ-2012-9411069,2012-03-31,550,480,2
AZ-2012-3323986,2012-04-02,214,421,3
AZ-2012-9649659,2012-04-02,141,913,2
AZ-2012-1332956,2012-04-03,551,8,3
AZ-2012-2278867,2012-04-03,382,13,2
AZ-2012-4568768,2012-04-03,160,588,2
AZ-2012-3450092,2012-04-04,552,672,2
AZ-2012-6468483,2012-04-04,449,581,4
AZ-2012-5131347,2012-04-05,553,448,4
AZ-2012-1904492,2012-04-06,117,249,2
AZ-2012-7659518,2012-04-06,81,421,2
BN-2012-7168057,2012-04-06,287,989,2
AZ-2012-4182934,2012-04-07,432,941,2
AZ-2012-327072,2012-04-09,554,30,2
AZ-2012-4512200,2012-04-09,520,622,2
AZ-2012-9921309,2012-04-09,290,426,2
AZ-2012-6113257,2012-04-10,437,415,2
AZ-2012-8035281,2012-04-10,60,475,4
AZ-2012-8589004,2012-04-10,157,809,1
BN-2012-8726185,2012-04-10,247,713,2
AZ-2012-7832440,2012-04-11,555,8,2
BN-2012-1276704,2012-04-12,556,426,2
AZ-2012-3002893,2012-04-13,198,126,2
BN-2012-3872886,2012-04-13,230,42,1
BN-2012-8433873,2012-04-13,134,718,1
AZ-2012-8885396,2012-04-14,146,992,2
AZ-2012-2306577,2012-04-16,557,451,2
BN-2012-2380849,2012-04-16,34,29,2
BN-2012-7786585,2012-04-16,558,540,2
AZ-2012-2465302,2012-04-17,465,433,2
AZ-2012-3819043,2012-04-19,319,22,1
AZ-2012-5629458,2012-04-19,156,559,1
AZ-2012-270116,2012-04-20,348,796,2
AZ-2012-6231501,2012-04-20,559,637,1
AZ-2012-7552000,2012-04-20,560,783,3
AZ-2012-6401675,2012-04-22,561,426,2
BN-2012-1206037,2012-04-22,445,954,2
AZ-2012-3048240,2012-04-23,325,8,2
AZ-2012-375859,2012-04-23,556,923,2
AZ-2012-656965,2012-04-23,562,370,2
AZ-2012-3206190,2012-04-24,563,36,2
AZ-2012-5629716,2012-04-24,550,954,2
AZ-2012-8556389,2012-04-24,104,535,2
BN-2012-5184619,2012-04-25,248,833,1
AZ-2012-184298,2012-04-26,387,8,3
AZ-2012-7805058,2012-04-26,120,505,2
BN-2012-2790989,2012-04-26,435,677,1
AZ-2012-4224779,2012-04-27,198,783,2
AZ-2012-6683296,2012-04-27,1,448,3
AZ-2012-6973714,2012-04-27,466,164,2
AZ-2012-7350513,2012-04-27,245,912,2
AZ-2012-8039360,2012-04-27,453,8,2
BN-2012-6754964,2012-04-27,354,533,2
AZ-2012-9817190,2012-04-28,564,8,2
BN-2012-9955525,2012-04-28,565,846,2
AZ-2012-2854166,2012-04-30,278,506,2
AZ-2012-325160,2012-05-01,408,544,2
AZ-2012-3833359,2012-05-01,566,403,1
BN-2012-8415709,2012-05-01,165,857,3
AZ-2012-907711,2012-05-03,322,832,1
AZ-2012-8367812,2012-05-08,567,992,1
BN-2012-5608207,2012-05-08,367,737,2
AZ-2012-2675559,2012-05-09,568,71,2
AZ-2012-8884167,2012-05-09,424,262,4
BN-2012-9606343,2012-05-09,569,698,1
AZ-2012-4923020,2012-05-11,570,806,1
AZ-2012-5631186,2012-05-11,571,609,2
AZ-2012-9764957,2012-05-11,385,433,2
AZ-2012-2417161,2012-05-12,426,806,3
AZ-2012-4158616,2012-05-13,31,929,2
AZ-2012-2884340,2012-05-14,31,619,3
AZ-2012-4736205,2012-05-14,52,439,2
AZ-2012-7790652,2012-05-14,279,951,2
AZ-2012-2921507,2012-05-15,315,622,1
AZ-2012-799342,2012-05-15,564,291,1
AZ-2012-9538044,2012-05-15,241,973,2
BN-2012-8539408,2012-05-15,572,146,2
AZ-2012-6569540,2012-05-16,573,809,2
AZ-2012-6620882,2012-05-16,54,938,3
AZ-2012-9364026,2012-05-17,574,267,2
AZ-2012-9487652,2012-05-17,114,783,2
AZ-2012-5310150,2012-05-18,575,37,1
AZ-2012-8617894,2012-05-18,259,765,4
BN-2012-3780400,2012-05-18,444,807,2
AZ-2012-3446417,2012-05-21,38,890,4
AZ-2012-3965327,2012-05-21,576,902,2
AZ-2012-4689385,2012-05-21,577,37,2
AZ-2012-50424,2012-05-21,9,769,1
AZ-2012-8512121,2012-05-21,238,579,2
BN-2012-1800160,2012-05-21,91,648,2
AZ-2012-358335,2012-05-22,194,674,4
AZ-2012-9503430,2012-05-22,545,923,1
AZ-2012-9982238,2012-05-22,545,209,1
AZ-2012-2712293,2012-05-23,444,637,2
AZ-2012-2293554,2012-05-24,460,878,2
BN-2012-716723,2012-05-24,503,330,2
AZ-2012-1979551,2012-05-25,68,508,2
AZ-2012-7998703,2012-05-25,473,817,3
AZ-2012-2580887,2012-05-26,123,178,1
AZ-2012-4640221,2012-05-28,369,555,3
AZ-2012-2449827,2012-05-29,30,757,2
AZ-2012-5752966,2012-05-29,557,926,4
BN-2012-7258485,2012-05-30,114,718,3
AZ-2012-3506713,2012-05-31,578,493,1
AZ-2012-9385706,2012-05-31,579,950,2
AZ-2012-9615606,2012-05-31,580,591,1
BN-2012-1349610,2012-05-31,566,448,1
AZ-2012-2445606,2012-06-01,56,128,2
AZ-2012-3249580,2012-06-01,581,433,1
AZ-2012-5106565,2012-06-01,582,534,1
AZ-2012-6550286,2012-06-01,583,365,2
AZ-2012-8028235,2012-06-01,502,943,2
AZ-2012-9291301,2012-06-01,56,840,1
AZ-2012-3229399,2012-06-02,584,454,2
AZ-2012-3380048,2012-06-02,190,167,2
AZ-2012-5539179,2012-06-02,35,349,2
AZ-2012-8456579,2012-06-04,585,146,2
AZ-2012-8884633,2012-06-04,586,934,2
AZ-2012-9884785,2012-06-04,167,189,2
AZ-2012-768602,2012-06-05,580,49,2
AZ-2012-4828217,2012-06-06,413,401,2
AZ-2012-5575176,2012-06-06,326,586,2
AZ-2012-5610095,2012-06-06,429,426,1
AZ-2012-6744680,2012-06-06,115,190,1
AZ-2012-7477983,2012-06-06,370,232,2
AZ-2012-2860153,2012-06-07,545,421,3
AZ-2012-6992927,2012-06-07,253,978,3
AZ-2012-1968371,2012-06-08,587,980,1
AZ-2012-385874,2012-06-08,460,346,2
AZ-2012-51069,2012-06-08,588,158,2
BN-2012-6756198,2012-06-08,589,637,2
AZ-2012-7344517,2012-06-09,14,807,2
BN-2012-26008,2012-06-09,354,837,2
AZ-2012-5071313,2012-06-11,537,421,2
AZ-2012-6341558,2012-06-11,590,8,2
AZ-2012-7094138,2012-06-11,396,502,2
AZ-2012-7800585,2012-06-11,449,103,2
BN-2012-4716466,2012-06-11,591,858,2
BN-2012-6248125,2012-06-11,592,717,2
BN-2012-8691355,2012-06-11,593,735,2
AZ-2012-7754388,2012-06-12,594,453,2
BN-2012-3975378,2012-06-12,590,596,2
AZ-2012-1667717,2012-06-13,595,766,1
AZ-2012-8270479,2012-06-13,542,289,2
AZ-2012-2145523,2012-06-14,344,61,2
AZ-2012-5209012,2012-06-14,596,212,1
AZ-2012-4642183,2012-06-15,311,234,2
AZ-2012-4858195,2012-06-15,90,76,4
AZ-2012-6682844,2012-06-15,165,601,2
BN-2012-834682,2012-06-15,597,717,2
BN-2012-9976090,2012-06-15,11,857,2
AZ-2012-252256,2012-06-16,357,609,2
AZ-2012-3045764,2012-06-16,598,511,2
AZ-2012-5685113,2012-06-16,439,427,3
AZ-2012-2467107,2012-06-18,28,319,1
AZ-2012-2961412,2012-06-18,335,864,1
AZ-2012-534231,2012-06-18,104,983,2
AZ-2012-564106,2012-06-18,599,435,2
AZ-2012-2772170,2012-06-19,600,9,3
AZ-2012-5605130,2012-06-19,467,72,4
AZ-2012-8267693,2012-06-19,441,433,2
AZ-2012-8935419,2012-06-19,499,8,2
AZ-2012-9269920,2012-06-19,73,478,2
AZ-2012-1629233,2012-06-20,544,153,2
AZ-2012-1680064,2012-06-20,479,751,2
AZ-2012-19748,2012-06-20,545,301,1
AZ-2012-3239511,2012-06-20,258,803,2
AZ-2012-5227678,2012-06-20,442,754,1
AZ-2012-910518,2012-06-20,355,356,2
BN-2012-9118529,2012-06-20,503,712,2
AZ-2012-1472059,2012-06-21,601,916,2
AZ-2012-1672161,2012-06-21,551,79,2
AZ-2012-8926364,2012-06-21,52,493,2
AZ-2012-9180842,2012-06-21,602,8,2
AZ-2012-9662305,2012-06-21,461,824,2
AZ-2012-1169269,2012-06-22,320,478,2
AZ-2012-1714781,2012-06-22,346,119,2
AZ-2012-9627965,2012-06-22,285,470,1
AZ-2012-5215986,2012-06-23,416,977,2
BN-2012-7150629,2012-06-23,603,159,1
AZ-2012-3985988,2012-06-25,233,631,2
AZ-2012-4114446,2012-06-25,595,923,2
AZ-2012-569279,2012-06-25,443,31,2
AZ-2012-9062597,2012-06-25,265,923,2
AZ-2012-9624390,2012-06-25,289,983,2
AZ-2012-9805086,2012-06-25,223,969,2
BN-2012-7249062,2012-06-25,432,991,3
AZ-2012-3603258,2012-06-26,217,271,4
AZ-2012-5304566,2012-06-26,258,479,4
AZ-2012-5992799,2012-06-26,17,432,1
AZ-2012-6372701,2012-06-27,399,154,2
AZ-2012-8255780,2012-06-27,402,206,2
BN-2012-702658,2012-06-27,604,718,2
AZ-2012-1696586,2012-06-28,251,982,2
AZ-2012-5235693,2012-06-28,605,421,4
AZ-2012-7930986,2012-06-28,606,923,2
BN-2012-7504566,2012-06-28,48,676,2
AZ-2012-1999567,2012-06-29,607,923,1
AZ-2012-2224198,2012-06-29,191,486,3
AZ-2012-2500695,2012-06-29,608,752,2
AZ-2012-3373330,2012-06-29,450,426,2
AZ-2012-8940474,2012-06-29,575,37,2
BN-2012-8400051,2012-06-29,568,834,2
AZ-2012-4709370,2012-06-30,548,606,2
BN-2012-7073852,2012-06-30,158,807,4
AZ-2012-1418024,2012-07-01,609,991,2
AZ-2012-219498,2012-07-02,130,440,2
AZ-2012-364031,2012-07-03,293,824,2
AZ-2012-5139893,2012-07-03,85,289,2
BN-2012-2362845,2012-07-03,610,310,3
AZ-2012-2839783,2012-07-04,5,923,2
AZ-2012-4686001,2012-07-04,152,426,1
AZ-2012-6962092,2012-07-04,173,13,1
AZ-2012-9208057,2012-07-04,124,856,2
AZ-2012-2413231,2012-07-05,14,481,2
AZ-2012-9551282,2012-07-05,611,507,3
AZ-2012-1028247,2012-07-06,123,332,2
AZ-2012-3093353,2012-07-06,191,361,2
AZ-2012-3906554,2012-07-06,270,234,2
AZ-2012-3981098,2012-07-06,190,966,2
AZ-2012-5060433,2012-07-06,607,283,2
AZ-2012-7806726,2012-07-06,578,731,1
BN-2012-3187159,2012-07-10,284,547,2
AZ-2012-2363041,2012-07-11,159,722,3
AZ-2012-3913480,2012-07-11,534,428,2
AZ-2012-8819621,2012-07-11,612,923,3
AZ-2012-9314178,2012-07-11,571,471,3
AZ-2012-2425717,2012-07-12,501,399,3
AZ-2012-5117204,2012-07-13,67,923,2
AZ-2012-5894854,2012-07-13,510,917,1
AZ-2012-6757655,2012-07-13,589,234,4
AZ-2012-8565263,2012-07-13,382,37,1
BN-2012-3858400,2012-07-13,567,857,1
BN-2012-5777866,2012-07-13,61,379,2
BN-2012-9869476,2012-07-13,111,637,2
AZ-2012-7448408,2012-07-14,574,954,2
BN-2012-1757975,2012-07-14,613,539,3
BN-2012-2095072,2012-07-14,277,529,2
AZ-2012-3133492,2012-07-16,614,140,3
AZ-2012-2918666,2012-07-17,615,607,2
BN-2012-8357791,2012-07-17,342,812,2
AZ-2012-3505985,2012-07-18,497,426,2
AZ-2012-3768744,2012-07-18,254,792,4
AZ-2012-6233786,2012-07-20,472,254,2
AZ-2012-9382192,2012-07-20,452,448,1
BN-2012-4720977,2012-07-20,588,291,2
AZ-2012-7753558,2012-07-23,355,807,2
AZ-2012-909274,2012-07-23,616,426,2
BN-2012-4476459,2012-07-23,450,558,2
AZ-2012-5862496,2012-07-24,584,385,2
AZ-2012-6544927,2012-07-24,617,923,1
AZ-2012-1021775,2012-07-25,591,953,2
AZ-2012-1759709,2012-07-25,58,299,2
AZ-2012-7356615,2012-07-25,364,923,2
BN-2012-8602760,2012-07-25,264,835,2
BN-2012-4363954,2012-07-26,394,888,1
AZ-2012-2411878,2012-07-27,484,421,2
AZ-2012-4260894,2012-07-28,599,592,2
AZ-2012-5470762,2012-07-28,618,923,2
AZ-2012-2100184,2012-07-30,142,489,2
AZ-2012-9636405,2012-07-30,239,396,2
