AZ-2011-971035128628341615,AZ-2011-9710351,286,283,4,1615,0,52,16,5,FALSE
AZ-2011-96206263168074444,AZ-2011-9620626,316,807,4,444,0,100,28,2,FALSE
AZ-2011-96206263168074834,AZ-2011-9620626,316,807,4,834,0,44,14,5,FALSE
AZ-2011-962062631680741629,AZ-2011-9620626,316,807,4,1629,0.1,220,56,5,FALSE
BN-2011-14908373945272317,BN-2011-1490837,394,527,2,317,0,243,104,5,TRUE
BN-2011-14908373945272704,BN-2011-1490837,394,527,2,704,0.1,91,-5,5,TRUE
BN-2011-149083739452721221,BN-2011-1490837,394,527,2,1221,0,1093,306,8,TRUE
AZ-2011-89670763954334277,AZ-2011-8967076,395,433,4,277,0,158,30,3,TRUE
AZ-2011-896707639543341796,AZ-2011-8967076,395,433,4,1796,0,35,3,2,FALSE
AZ-2011-896707639543341612,AZ-2011-8967076,395,433,4,1612,0.1,1066,-12,6,FALSE
AZ-2011-89670763954334623,AZ-2011-8967076,395,433,4,623,0,28,2,2,FALSE
BN-2011-73149253967174256,BN-2011-7314925,396,717,4,256,0.5,19,-10,2,FALSE
BN-2011-73149253967174260,BN-2011-7314925,396,717,4,260,0.5,27,-12,2,TRUE
BN-2011-73149253967174788,BN-2011-7314925,396,717,4,788,0.5,36,-10,3,FALSE
AZ-2011-18901323564023285,AZ-2011-1890132,356,402,3,285,0,51,14,2,TRUE
AZ-2011-26961715746228,AZ-2011-269617,157,462,2,8,0,41,12,3,TRUE
AZ-2011-14752543797631711,AZ-2011-1475254,379,763,1,711,0.1,48,21,2,TRUE
AZ-2011-111425339743311210,AZ-2011-1114253,397,433,1,1210,0,1334,200,8,TRUE
AZ-2011-4798383989842371,AZ-2011-479838,398,984,2,371,0,376,180,3,TRUE
AZ-2011-47983839898421546,AZ-2011-479838,398,984,2,1546,0,1742,261,4,FALSE
AZ-2011-4798383989842385,AZ-2011-479838,398,984,2,385,0,34,12,2,TRUE
BN-2011-209359139969221541,BN-2011-2093591,399,692,2,1541,0.5,73,-4,3,TRUE
AZ-2011-23207341012502567,AZ-2011-2320734,101,250,2,567,0,13,2,1,TRUE
AZ-2011-758994540082573,AZ-2011-7589945,400,8,2,573,0,57,16,1,FALSE
BN-2011-562416839842623,BN-2011-5624168,398,426,2,3,0.1,27,3,1,TRUE
BN-2011-56241683984262189,BN-2011-5624168,398,426,2,189,0.1,30,4,3,TRUE
BN-2011-56241683984262710,BN-2011-5624168,398,426,2,710,0.2,546,7,5,FALSE
BN-2011-562416839842621596,BN-2011-5624168,398,426,2,1596,0.2,514,-122,5,TRUE
AZ-2011-91629744013821403,AZ-2011-9162974,401,38,2,1403,0,293,15,6,FALSE
AZ-2011-9162974401382297,AZ-2011-9162974,401,38,2,297,0,248,82,5,FALSE
AZ-2011-9162974401382675,AZ-2011-9162974,401,38,2,675,0,117,33,6,FALSE
AZ-2011-20013124029462390,AZ-2011-2001312,402,946,2,390,0,52,19,4,FALSE
AZ-2011-200131240294621479,AZ-2011-2001312,402,946,2,1479,0,136,15,4,TRUE
AZ-2011-85193604031492544,AZ-2011-8519360,403,149,2,544,0,101,46,4,FALSE
AZ-2011-35860833523801339,AZ-2011-3586083,352,380,1,339,0.1,69,18,1,TRUE
AZ-2011-35860833523801432,AZ-2011-3586083,352,380,1,432,0,144,65,5,TRUE
AZ-2011-3586083352380160,AZ-2011-3586083,352,380,1,60,0,22,1,1,FALSE
BN-2011-3030964045902150,BN-2011-303096,404,590,2,150,0.4,383,-77,1,TRUE
AZ-2011-991721445941184,AZ-2011-9917214,45,94,1,184,0,12,3,2,TRUE
AZ-2011-991721445941452,AZ-2011-9917214,45,94,1,452,0,79,36,9,TRUE
BN-2011-1885034405501977,BN-2011-1885034,405,50,1,977,0.5,77,-34,5,TRUE
AZ-2011-5049133533692529,AZ-2011-504913,353,369,2,529,0,49,4,1,FALSE
AZ-2011-47639899399221434,AZ-2011-4763989,93,992,2,1434,0,590,260,3,FALSE
BN-2011-8153992406426275,BN-2011-8153992,406,426,2,75,0.1,218,-10,5,FALSE
BN-2011-81539924064262282,BN-2011-8153992,406,426,2,282,0.1,36,13,2,TRUE
BN-2011-81539924064262184,BN-2011-8153992,406,426,2,184,0.1,31,6,6,FALSE
AZ-2011-1754604407426261,AZ-2011-1754604,407,426,2,61,0.1,67,28,3,TRUE
AZ-2011-21415524085843619,AZ-2011-2141552,408,584,3,619,0,82,3,3,FALSE
BN-2011-18157794098471581,BN-2011-1815779,409,847,1,581,0,254,5,2,FALSE
AZ-2011-55113803665322312,AZ-2011-5511380,366,532,2,312,0,161,80,5,TRUE
AZ-2011-55113803665322547,AZ-2011-5511380,366,532,2,547,0,148,35,3,FALSE
AZ-2011-551138036653221748,AZ-2011-5511380,366,532,2,1748,0.1,368,-16,2,FALSE
AZ-2011-55113803665322667,AZ-2011-5511380,366,532,2,667,0,125,0,3,FALSE
AZ-2011-88788162356462518,AZ-2011-8878816,235,646,2,518,0,677,61,4,TRUE
AZ-2011-88788162356462583,AZ-2011-8878816,235,646,2,583,0.4,770,38,10,TRUE
AZ-2011-88788162356462707,AZ-2011-8878816,235,646,2,707,0.4,494,0,6,FALSE
AZ-2011-887881623564621690,AZ-2011-8878816,235,646,2,1690,0,144,13,3,FALSE
AZ-2011-88788162356462422,AZ-2011-8878816,235,646,2,422,0,589,277,4,TRUE
AZ-2011-963271341028121370,AZ-2011-9632713,410,281,2,1370,0.1,112,5,4,FALSE
BN-2011-42600932255392433,BN-2011-4260093,225,539,2,433,0,87,25,3,FALSE
BN-2011-426009322553921764,BN-2011-4260093,225,539,2,1764,0,137,38,5,FALSE
BN-2011-42600932255392718,BN-2011-4260093,225,539,2,718,0.1,929,361,5,FALSE
BN-2011-426009322553921628,BN-2011-4260093,225,539,2,1628,0.1,87,3,2,FALSE
BN-2011-76285604119561350,BN-2011-7628560,411,956,1,350,0,1593,653,5,FALSE
AZ-2011-14452621334262592,AZ-2011-1445262,133,426,2,592,0.1,23,8,1,FALSE
AZ-2011-32340614129131988,AZ-2011-3234061,412,913,1,988,0,154,14,3,FALSE
AZ-2011-32340614129131669,AZ-2011-3234061,412,913,1,669,0,85,36,3,FALSE
AZ-2011-6106265556482132,AZ-2011-6106265,55,648,2,132,0,178,82,8,TRUE
AZ-2011-79347272543321277,AZ-2011-7934727,25,433,2,1277,0.1,200,22,4,FALSE
AZ-2011-7934727254332314,AZ-2011-7934727,25,433,2,314,0,14,5,1,TRUE
AZ-2011-79347272543321166,AZ-2011-7934727,25,433,2,1166,0,71,10,1,TRUE
AZ-2011-79347272543321206,AZ-2011-7934727,25,433,2,1206,0,649,26,5,FALSE
AZ-2011-889361341342221290,AZ-2011-8893613,413,422,2,1290,0.1,593,251,7,TRUE
BN-2011-350859023853521284,BN-2011-3508590,238,535,2,1284,0.1,1262,-42,3,TRUE
AZ-2011-300475330822221778,AZ-2011-3004753,308,222,2,1778,0,147,53,3,TRUE
AZ-2011-39817574145033268,AZ-2011-3981757,414,503,3,268,0,29,6,2,TRUE
AZ-2011-7479897299433285,AZ-2011-7479897,299,433,2,85,0,181,36,9,TRUE
AZ-2011-747989729943321334,AZ-2011-7479897,299,433,2,1334,0,537,145,2,FALSE
AZ-2011-825747432858411708,AZ-2011-8257474,328,584,1,1708,0,16,2,1,TRUE
AZ-2011-84272934158151327,AZ-2011-8427293,415,815,1,327,0,1207,109,4,FALSE
AZ-2011-88985854101031572,AZ-2011-8898585,410,103,1,572,0.1,25,6,3,TRUE
AZ-2011-902884434736221274,AZ-2011-9028844,347,362,2,1274,0.1,1200,373,8,FALSE
AZ-2011-902884434736221793,AZ-2011-9028844,347,362,2,1793,0,83,18,3,FALSE
BN-2011-523945611354021002,BN-2011-5239456,113,540,2,1002,0.1,746,182,2,TRUE
AZ-2011-2116813239832375,AZ-2011-211681,323,983,2,375,0,1036,321,6,TRUE
AZ-2011-2116813239832166,AZ-2011-211681,323,983,2,166,0,26,10,2,TRUE
AZ-2011-4387581627931582,AZ-2011-438758,162,793,1,582,0.1,230,5,2,TRUE
AZ-2011-4387581627931618,AZ-2011-438758,162,793,1,618,0,103,40,3,TRUE
AZ-2011-52948027142147,AZ-2011-529480,271,421,4,7,0,80,33,6,FALSE
AZ-2011-842192622744921280,AZ-2011-8421926,227,449,2,1280,0.1,171,34,3,FALSE
AZ-2011-842192622744921246,AZ-2011-8421926,227,449,2,1246,0,55,11,9,FALSE
AZ-2011-86489704166171741,AZ-2011-8648970,416,617,1,741,0,45,22,2,FALSE
BN-2011-18368741785711029,BN-2011-183687,417,857,1,1029,0.5,126,-76,7,FALSE
BN-2011-18368741785711313,BN-2011-183687,417,857,1,1313,0.5,17,-3,3,FALSE
AZ-2011-9431896813851478,AZ-2011-9431896,81,385,1,478,0.2,4449,1518,8,FALSE
BN-2011-148610741835331270,BN-2011-1486107,418,353,3,1270,0.1,148,54,2,TRUE
BN-2011-14861074183533746,BN-2011-1486107,418,353,3,746,0,44,16,1,TRUE
BN-2011-148610741835331092,BN-2011-1486107,418,353,3,1092,0.2,1320,357,5,TRUE
AZ-2011-18456814194332781,AZ-2011-1845681,419,433,2,781,0,84,41,4,TRUE
AZ-2011-55923074204892795,AZ-2011-5592307,420,489,2,795,0,166,76,10,FALSE
AZ-2011-382880511049421382,AZ-2011-3828805,110,494,2,1382,0.1,168,56,3,TRUE
AZ-2011-54768462232051287,AZ-2011-5476846,223,205,1,287,0,84,9,3,TRUE
AZ-2011-6545414165802899,AZ-2011-6545414,16,580,2,899,0,42,16,5,TRUE
AZ-2011-654541416580263,AZ-2011-6545414,16,580,2,63,0,349,175,7,FALSE
AZ-2011-67837924212343440,AZ-2011-6783792,421,234,3,440,0,83,31,6,TRUE
AZ-2011-81662511540741000,AZ-2011-816625,115,407,4,1000,0.1,769,299,6,TRUE
AZ-2011-81662511540741730,AZ-2011-816625,115,407,4,1730,0,85,14,2,FALSE
AZ-2011-8166251154074277,AZ-2011-816625,115,407,4,277,0,368,70,7,FALSE
AZ-2011-81662511540741626,AZ-2011-816625,115,407,4,1626,0,34,8,3,FALSE
AZ-2011-480263942296221230,AZ-2011-4802639,422,962,2,1230,0,145,36,3,FALSE
AZ-2011-480263942296221513,AZ-2011-4802639,422,962,2,1513,0,50,9,3,TRUE
AZ-2011-48026394229622584,AZ-2011-4802639,422,962,2,584,0,51,9,3,TRUE
AZ-2011-60192714232341821,AZ-2011-6019271,423,234,1,821,0.1,188,23,3,FALSE
AZ-2011-601927142323411713,AZ-2011-6019271,423,234,1,1713,0,33,14,4,TRUE
AZ-2011-60192714232341152,AZ-2011-6019271,423,234,1,152,0.2,643,53,6,FALSE
AZ-2011-15898274247863340,AZ-2011-1589827,424,786,3,340,0,465,19,6,TRUE
AZ-2011-15898274247863554,AZ-2011-1589827,424,786,3,554,0,18,5,1,TRUE
AZ-2011-158982742478631792,AZ-2011-1589827,424,786,3,1792,0,30,3,1,TRUE
AZ-2011-39035641542342132,AZ-2011-3903564,154,234,2,132,0,44,20,2,FALSE
AZ-2011-62234813734671444,AZ-2011-6223481,373,467,1,444,0,199,56,4,TRUE
AZ-2011-622348137346711506,AZ-2011-6223481,373,467,1,1506,0,68,29,2,TRUE
AZ-2011-76557444254333990,AZ-2011-7655744,425,433,3,990,0,26,10,4,FALSE
BN-2011-654582914476821257,BN-2011-6545829,144,768,2,1257,0.2,206,-21,2,TRUE
BN-2011-654582914476821534,BN-2011-6545829,144,768,2,1534,0,22,5,2,FALSE
BN-2011-65458291447682183,BN-2011-6545829,144,768,2,183,0,19,8,4,TRUE
BN-2011-65458291447682474,BN-2011-6545829,144,768,2,474,0.1,137,-6,1,FALSE
BN-2011-886514233508210,BN-2011-886514,233,508,2,10,0,50,14,3,FALSE
BN-2011-88651423350821733,BN-2011-886514,233,508,2,1733,0.1,604,-7,5,FALSE
BN-2011-88651423350821094,BN-2011-886514,233,508,2,1094,0,432,181,5,TRUE
BN-2011-391088542638421646,BN-2011-3910885,426,384,2,1646,0,50,3,2,TRUE
BN-2011-39108854263842126,BN-2011-3910885,426,384,2,126,0,23,9,1,TRUE
BN-2011-391088542638421373,BN-2011-3910885,426,384,2,1373,0.1,952,-32,5,FALSE
AZ-2011-445282737434421,AZ-2011-4452827,374,344,2,1,0,89,15,3,FALSE
AZ-2011-445282737434421690,AZ-2011-4452827,374,344,2,1690,0,144,13,3,FALSE
AZ-2011-28817632085321103,AZ-2011-2881763,208,532,1,103,0,70,22,3,FALSE
BN-2011-6464780238612302,BN-2011-6464780,23,861,2,302,0,19,5,1,FALSE
BN-2011-64647802386121530,BN-2011-6464780,23,861,2,1530,0,79,7,3,TRUE
BN-2011-6464780238612450,BN-2011-6464780,23,861,2,450,0,7,3,1,TRUE
AZ-2011-5353512427382521,AZ-2011-5353512,427,38,2,521,0,728,80,2,FALSE
AZ-2011-53535124273821440,AZ-2011-5353512,427,38,2,1440,0,405,20,3,TRUE
AZ-2011-5353512427382284,AZ-2011-5353512,427,38,2,284,0,49,19,2,FALSE
AZ-2011-53535124273827,AZ-2011-5353512,427,38,2,7,0,27,11,2,TRUE
AZ-2011-5353512427382150,AZ-2011-5353512,427,38,2,150,0,636,178,1,TRUE
AZ-2011-70415084286703974,AZ-2011-7041508,428,670,3,974,0,60,24,2,TRUE
AZ-2011-864255971393253,AZ-2011-8642559,7,139,3,253,0,165,58,3,FALSE
AZ-2011-8642559713931778,AZ-2011-8642559,7,139,3,1778,0,147,53,3,TRUE
AZ-2011-9135395112811763,AZ-2011-9135395,112,8,1,1763,0,320,160,6,FALSE
BN-2011-54917024298352323,BN-2011-5491702,429,835,2,323,0.5,92,-28,3,FALSE
BN-2011-54917024298352312,BN-2011-5491702,429,835,2,312,0.5,96,0,6,TRUE
BN-2011-54917024298352991,BN-2011-5491702,429,835,2,991,0.5,4,-2,1,TRUE
BN-2011-54917024298352110,BN-2011-5491702,429,835,2,110,0.5,20,-20,3,FALSE
BN-2011-549170242983521756,BN-2011-5491702,429,835,2,1756,0.5,27,-20,1,FALSE
AZ-2011-4072657430807273,AZ-2011-4072657,430,807,2,73,0,103,30,2,FALSE
AZ-2011-40726574308072559,AZ-2011-4072657,430,807,2,559,0,132,61,6,TRUE
AZ-2011-40726574308072707,AZ-2011-4072657,430,807,2,707,0.1,124,41,1,FALSE
BN-2011-20289333479542300,BN-2011-2028933,347,954,2,300,0.5,82,-53,3,TRUE
BN-2011-69569591619232985,BN-2011-6956959,161,923,2,985,0.1,29,-1,2,FALSE
AZ-2011-974766524232021436,AZ-2011-9747665,242,320,2,1436,0.1,3178,-177,9,FALSE
AZ-2011-97476652423202886,AZ-2011-9747665,242,320,2,886,0.1,669,-45,14,FALSE
AZ-2011-974766524232021124,AZ-2011-9747665,242,320,2,1124,0,23,4,1,FALSE
BN-2011-57913191525861203,BN-2011-5791319,152,586,1,203,0.5,607,-304,4,FALSE
BN-2011-579131915258611486,BN-2011-5791319,152,586,1,1486,0,159,6,4,TRUE
BN-2011-579131915258611187,BN-2011-5791319,152,586,1,1187,0.4,729,-134,7,FALSE
AZ-2011-625680543136321769,AZ-2011-6256805,431,363,2,1769,0,51,23,4,TRUE
AZ-2011-62568054313632618,AZ-2011-6256805,431,363,2,618,0,69,27,2,FALSE
AZ-2011-79817554324911302,AZ-2011-7981755,432,491,1,302,0,94,24,5,FALSE
BN-2011-232920935329021446,BN-2011-2329209,353,290,2,1446,0.1,231,95,3,FALSE
BN-2011-232920935329021718,BN-2011-2329209,353,290,2,1718,0,66,16,5,FALSE
AZ-2011-19677544334152306,AZ-2011-1967754,433,415,2,306,0,132,54,5,TRUE
AZ-2011-196775443341521157,AZ-2011-1967754,433,415,2,1157,0,93,40,2,FALSE
AZ-2011-4495779434821368,AZ-2011-4495779,434,8,2,1368,0,426,68,3,TRUE
AZ-2011-72259154358994361,AZ-2011-7225915,435,899,4,361,0,143,41,1,FALSE
AZ-2011-7962115614321192,AZ-2011-7962115,61,432,1,192,0,43,20,5,TRUE
AZ-2011-79621156143211085,AZ-2011-7962115,61,432,1,1085,0,98,38,2,TRUE
BN-2011-1916104365021628,BN-2011-191610,436,50,2,1628,0.6,58,-68,3,TRUE
BN-2011-19161043650255,BN-2011-191610,436,50,2,55,0.5,25,-23,3,FALSE
AZ-2011-26907072732792159,AZ-2011-2690707,273,279,2,159,0,56,0,2,TRUE
AZ-2011-26907072732792126,AZ-2011-2690707,273,279,2,126,0,47,18,2,TRUE
AZ-2011-33787614204112517,AZ-2011-3378761,420,411,2,517,0.1,307,82,2,TRUE
AZ-2011-337876142041121402,AZ-2011-3378761,420,411,2,1402,0,155,56,3,FALSE
AZ-2011-33787614204112445,AZ-2011-3378761,420,411,2,445,0,100,21,2,FALSE
AZ-2011-33787614204112975,AZ-2011-3378761,420,411,2,975,0,64,24,2,TRUE
AZ-2011-337876142041121765,AZ-2011-3378761,420,411,2,1765,0,118,25,4,TRUE
AZ-2011-337876142041121095,AZ-2011-3378761,420,411,2,1095,0,583,245,7,FALSE
AZ-2011-33787614204112472,AZ-2011-3378761,420,411,2,472,0,773,46,5,FALSE
AZ-2011-298651943783411,AZ-2011-2986519,437,8,3,411,0,964,231,5,FALSE
AZ-2011-298651943783702,AZ-2011-2986519,437,8,3,702,0,351,84,3,FALSE
AZ-2011-64029824387512237,AZ-2011-6402982,438,751,2,237,0,1295,609,5,FALSE
BN-2011-4526292278572280,BN-2011-452629,227,857,2,280,0.5,25,-7,3,FALSE
AZ-2011-39634081965162526,AZ-2011-3963408,196,516,2,526,0,151,5,3,TRUE
AZ-2011-534857743965731151,AZ-2011-5348577,439,657,3,1151,0,54,12,2,TRUE
AZ-2011-534857743965731664,AZ-2011-5348577,439,657,3,1664,0.4,538,36,3,FALSE
AZ-2011-534857743965731461,AZ-2011-5348577,439,657,3,1461,0.4,120,-22,3,TRUE
BN-2011-75809514405032946,BN-2011-7580951,440,503,2,946,0.1,2040,-113,4,TRUE
AZ-2011-914720144118921648,AZ-2011-9147201,441,189,2,1648,0,52,23,5,TRUE
BN-2011-83823554427403606,BN-2011-8382355,442,740,3,606,0.5,47,-40,2,TRUE
AZ-2011-16611804436221549,AZ-2011-1661180,443,622,1,549,0,136,41,3,TRUE
AZ-2011-834522440873121066,AZ-2011-8345224,408,731,2,1066,0,244,68,9,TRUE
BN-2011-11485674447001281,BN-2011-1148567,444,700,1,281,0.5,18,-15,2,FALSE
BN-2011-114856744470011531,BN-2011-1148567,444,700,1,1531,0.5,122,0,9,FALSE
BN-2011-1148567444700125,BN-2011-1148567,444,700,1,25,0.5,17,-7,2,FALSE
BN-2011-11485674447001106,BN-2011-1148567,444,700,1,106,0.5,27,-6,5,FALSE
BN-2011-11485674447001199,BN-2011-1148567,444,700,1,199,0.5,24,-6,4,TRUE
BN-2011-11485674447001717,BN-2011-1148567,444,700,1,717,0.5,104,-68,1,FALSE
BN-2011-11485674447001146,BN-2011-1148567,444,700,1,146,0.5,414,-373,6,FALSE
BN-2011-3156604459232312,BN-2011-315660,445,923,2,312,0.1,53,2,2,FALSE
BN-2011-31566044592321640,BN-2011-315660,445,923,2,1640,0.1,80,-1,4,TRUE
AZ-2011-47656253463762310,AZ-2011-4765625,346,376,2,310,0,60,10,2,TRUE
AZ-2011-47656253463762790,AZ-2011-4765625,346,376,2,790,0,170,69,5,TRUE
AZ-2011-47656253463762868,AZ-2011-4765625,346,376,2,868,0.2,1630,594,6,TRUE
AZ-2011-83125544682424,AZ-2011-831255,446,824,2,4,0,152,14,5,FALSE
BN-2011-5873722128352849,BN-2011-5873722,12,835,2,849,0.5,53,-30,9,TRUE
BN-2011-5873722128352144,BN-2011-5873722,12,835,2,144,0.5,98,-86,3,FALSE
AZ-2011-812377344775621071,AZ-2011-8123773,447,756,2,1071,0,82,20,8,TRUE
AZ-2011-87421524482343821,AZ-2011-8742152,448,234,3,821,0.1,689,84,11,FALSE
AZ-2011-87421524482343164,AZ-2011-8742152,448,234,3,164,0,62,6,5,FALSE
BN-2011-20105784496983885,BN-2011-2010578,449,698,3,885,0.5,87,-45,3,FALSE
BN-2011-201057844969831298,BN-2011-2010578,449,698,3,1298,0.5,17,-5,2,FALSE
BN-2011-20105784496983973,BN-2011-2010578,449,698,3,973,0.5,1441,-1268,8,FALSE
BN-2011-55792844509112599,BN-2011-5579284,450,911,2,599,0.3,41,-7,1,FALSE
AZ-2011-266988045182511379,AZ-2011-2669880,451,825,1,1379,0.1,112,-3,2,FALSE
AZ-2011-26698804518251360,AZ-2011-2669880,451,825,1,360,0,1894,701,5,TRUE
AZ-2011-3509727194212235,AZ-2011-3509727,194,21,2,235,0,1796,844,7,TRUE
AZ-2011-57882904527743562,AZ-2011-5788290,452,774,3,562,0,26,5,1,FALSE
BN-2011-38294494502342201,BN-2011-3829449,450,234,2,201,0,12,4,1,TRUE
BN-2011-38294494502342605,BN-2011-3829449,450,234,2,605,0.1,392,-44,9,FALSE
BN-2011-566275337835316,BN-2011-5662753,37,835,3,16,0.5,180,-90,7,FALSE
AZ-2011-193005845312021528,AZ-2011-1930058,453,120,2,1528,0,71,1,3,TRUE
AZ-2011-45012994544402271,AZ-2011-4501299,454,440,2,271,0,146,26,3,TRUE
AZ-2011-4501299454440222,AZ-2011-4501299,454,440,2,22,0,9,2,1,TRUE
AZ-2011-96703043192343168,AZ-2011-9670304,319,234,3,168,0,676,81,14,TRUE
AZ-2011-96703043192343709,AZ-2011-9670304,319,234,3,709,0.1,371,-41,3,TRUE
AZ-2011-967030431923431138,AZ-2011-9670304,319,234,3,1138,0,31,13,1,FALSE
AZ-2011-96703043192343351,AZ-2011-9670304,319,234,3,351,0.2,379,152,3,TRUE
AZ-2011-967030431923431087,AZ-2011-9670304,319,234,3,1087,0.2,219,82,5,TRUE
AZ-2011-99969624149122562,AZ-2011-9996962,414,912,2,562,0,26,5,1,FALSE
AZ-2011-20309462841012502,AZ-2011-2030946,284,101,2,502,0.1,144,35,3,FALSE
AZ-2011-203094628410121365,AZ-2011-2030946,284,101,2,1365,0.1,41,1,2,TRUE
AZ-2011-66831923451231025,AZ-2011-6683192,34,512,3,1025,0,36,10,3,TRUE
AZ-2011-6683192345123849,AZ-2011-6683192,34,512,3,849,0,36,8,3,FALSE
AZ-2011-66831923451231359,AZ-2011-6683192,34,512,3,1359,0,354,174,3,FALSE
AZ-2011-207975545581231433,AZ-2011-2079755,455,812,3,1433,0,990,149,5,FALSE
AZ-2011-20797554558123105,AZ-2011-2079755,455,812,3,105,0,17,7,2,TRUE
AZ-2011-971104643457298,AZ-2011-9711046,43,457,2,98,0,42,9,3,FALSE
AZ-2011-13283161854334315,AZ-2011-1328316,185,433,4,315,0,46,8,3,FALSE
AZ-2011-13283161854334149,AZ-2011-1328316,185,433,4,149,0,636,140,1,FALSE
AZ-2011-2905039456982896,AZ-2011-2905039,456,98,2,896,0.1,1234,370,3,TRUE
AZ-2011-721376445765141775,AZ-2011-7213764,457,651,4,1775,0,120,46,9,TRUE
AZ-2011-721376445765141710,AZ-2011-7213764,457,651,4,1710,0,113,19,7,TRUE
AZ-2011-900853845896221766,AZ-2011-9008538,458,962,2,1766,0,28,9,1,TRUE
AZ-2011-9983326885591165,AZ-2011-9983326,88,559,1,165,0,29,1,2,FALSE
AZ-2011-9983326885591470,AZ-2011-9983326,88,559,1,470,0.4,48,1,1,FALSE
AZ-2011-99833268855911221,AZ-2011-9983326,88,559,1,1221,0.4,246,-49,3,TRUE
AZ-2011-1443254595322540,AZ-2011-144325,459,532,2,540,0,156,34,3,TRUE
AZ-2011-768787728542611642,AZ-2011-7687877,285,426,1,1642,0.1,106,28,5,FALSE
AZ-2011-289209041090441733,AZ-2011-2892090,410,904,4,1733,0,135,63,1,FALSE
AZ-2011-28920904109044347,AZ-2011-2892090,410,904,4,347,0,191,48,1,FALSE
AZ-2011-2977894604031262,AZ-2011-297789,460,403,1,262,0,59,21,2,TRUE
AZ-2011-2977894604031586,AZ-2011-297789,460,403,1,586,0.1,46,19,3,FALSE
AZ-2011-5009632293151223,AZ-2011-5009632,293,151,2,23,0,50,23,5,FALSE
AZ-2011-50096322931512439,AZ-2011-5009632,293,151,2,439,0,46,2,3,TRUE
AZ-2011-50096322931512890,AZ-2011-5009632,293,151,2,890,0,40,0,3,FALSE
BN-2011-36543064614781361,BN-2011-3654306,461,478,1,361,0.1,257,54,2,FALSE
BN-2011-36543064614781508,BN-2011-3654306,461,478,1,508,0.1,744,66,2,FALSE
BN-2011-365430646147811366,BN-2011-3654306,461,478,1,1366,0.1,253,-25,2,FALSE
BN-2011-36543064614781146,BN-2011-3654306,461,478,1,146,0,276,14,2,FALSE
AZ-2011-70776652189382382,AZ-2011-7077665,218,938,2,382,0,874,341,7,FALSE
AZ-2011-70776652189382160,AZ-2011-7077665,218,938,2,160,0,11,2,1,TRUE
AZ-2011-82459034622853830,AZ-2011-8245903,462,285,3,830,0.1,428,138,1,FALSE
AZ-2011-8245903462285310,AZ-2011-8245903,462,285,3,10,0,50,14,3,FALSE
AZ-2011-82459034622853184,AZ-2011-8245903,462,285,3,184,0,13,0,2,TRUE
AZ-2011-8245903462285369,AZ-2011-8245903,462,285,3,69,0,112,18,6,FALSE
AZ-2011-82459034622853644,AZ-2011-8245903,462,285,3,644,0,142,68,5,TRUE
AZ-2011-82459034622853606,AZ-2011-8245903,462,285,3,606,0.1,256,-6,6,TRUE
AZ-2011-824590346228531188,AZ-2011-8245903,462,285,3,1188,0.2,295,83,2,FALSE
AZ-2011-65613473195242264,AZ-2011-6561347,319,524,2,264,0,117,6,4,TRUE
AZ-2011-973288046392331543,AZ-2011-9732880,463,923,3,1543,0.1,305,105,2,TRUE
AZ-2011-97328804639233937,AZ-2011-9732880,463,923,3,937,0.1,555,0,2,FALSE
AZ-2011-97328804639233256,AZ-2011-9732880,463,923,3,256,0.1,52,7,3,TRUE
AZ-2011-97328804639233161,AZ-2011-9732880,463,923,3,161,0.1,34,1,3,FALSE
AZ-2011-973288046392331716,AZ-2011-9732880,463,923,3,1716,0.1,34,8,3,FALSE
AZ-2011-97328804639233558,AZ-2011-9732880,463,923,3,558,0.1,67,25,3,TRUE
BN-2011-794366739935321218,BN-2011-7943667,399,353,2,1218,0.2,443,-58,8,TRUE
BN-2011-908068044350521553,BN-2011-9080680,443,505,2,1553,0.1,398,-13,3,FALSE
AZ-2011-61426474649422308,AZ-2011-6142647,464,942,2,308,0,28,4,1,TRUE
AZ-2011-8806181115595222,AZ-2011-8806181,115,595,2,22,0,27,6,3,TRUE
AZ-2011-880618111559521767,AZ-2011-8806181,115,595,2,1767,0,142,42,5,FALSE
BN-2011-72634583783672147,BN-2011-7263458,378,367,2,147,0.2,349,-21,3,FALSE
BN-2011-2470191465833239,BN-2011-2470191,465,833,2,39,0.5,10,-6,2,FALSE
BN-2011-247019146583321380,BN-2011-2470191,465,833,2,1380,0.5,122,-47,4,TRUE
BN-2011-32107964667602207,BN-2011-3210796,466,760,2,207,0.6,727,-400,2,FALSE
BN-2011-37426201905591708,BN-2011-3742620,190,559,1,708,0.4,248,-112,3,TRUE
BN-2011-40971374677392510,BN-2011-4097137,467,739,2,510,0.5,411,-58,2,FALSE
BN-2011-40971374677392542,BN-2011-4097137,467,739,2,542,0.5,122,-88,5,FALSE
BN-2011-40971374677392546,BN-2011-4097137,467,739,2,546,0.5,60,-26,5,TRUE
BN-2011-409713746773921056,BN-2011-4097137,467,739,2,1056,0.5,855,-376,3,TRUE
BN-2011-40971374677392317,BN-2011-4097137,467,739,2,317,0.5,122,-17,5,TRUE
BN-2011-409713746773921636,BN-2011-4097137,467,739,2,1636,0.5,37,-22,5,FALSE
BN-2011-409713746773921787,BN-2011-4097137,467,739,2,1787,0.5,7,-3,2,TRUE
